features,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc
131425,0.79760783911,0.72734838724,-0.6873703599,-0.0016266288003,-0.06297417730100001,0.48887494206,0.081420391798,-0.1800725013,-0.095834821463,0.0033574216068,0.1884649694,0.66071480513,0.17170214653000002,0.43716648221,0.4078874588000001,0.2023909241,0.39072966576,0.10779292136,0.30057272315,-0.0026967511512,-98.873405457,225.97573853,83.737060547,112.00467682,61.715778351000004,60.656398773,45.28457641600001,36.505130768,43.310749054,43.747673035,30.173433304,47.899295807,31.012273788,29.537204741999997,36.240623474,28.978471755999998,31.003284454,26.246267319,30.710390091,22.197235106999997,-280.60891724,134.15438843,-12.236112595,24.307538985999997,-11.984995842,7.1217222214,-5.8309369087,-11.576770782,-6.221796035800001,-6.4578523636,-11.97089386,-5.7657608986,-10.684037209,-5.5741286278,-3.7956113815,-10.281624793999999,-6.4595141411000006,-1.9390693903,-3.4896297455000003,-5.7207975388,-257.64038086,147.52024841,-11.745467185999999,24.689908981,-11.71842289,8.1322650909,-4.710438251499999,-10.16283989,-6.5325751305,-5.4003376961,-11.676415443,-5.7019891739,-9.7005805969,-5.2577199936,-3.9450483322,-9.8408231735,-6.3793067932000005,-1.6512838602000002,-3.5485515594,-5.680586338,-559.8949585,-58.703594208,-113.05255127,-63.226760864,-99.39123535200001,-63.319061278999996,-64.74948883100001,-74.17023468,-63.378780365,-54.884391785,-56.76272583,-59.889595031999995,-58.483642578,-54.812046051,-45.197727203,-52.530780792,-43.614002228000004,-38.755023956,-36.189151764,-36.496097565,-1.0139533281,-1.1153014898,-0.0090188449249,-0.12566983699999998,-0.15664185584,-0.40164917707,-0.2592561841,-0.35320931673,0.13226014375999998,-0.30536642671,0.019632460549000003,0.01372282207,-0.41873145103,-0.21597363055,0.15579590201,-0.25563144684,-0.01387942303,-0.17606951296,0.074609920382,-0.060030128807,88.533699036,52.422145844,34.739303589,25.36141777,24.399065018,17.563077927000002,15.346413612000001,17.111034393,14.374121665999999,12.802400589000001,11.616332054,13.363265990999999,12.055504799000001,10.368338585,9.3418292999,10.147964477999999,8.8364133835,8.388170242300001,7.9915614127999985,8.0232810974
131426,5.8212184906,0.6689735651,-0.32312706113,0.096429117024,-0.2397698015,-0.007902533747300001,-0.16889315844,0.074787385762,0.27660161257,-0.012234898284,0.13413481414,0.5674469471,0.62370479107,-0.026217119768,0.26007944345,0.29313212633,-0.01145337522,0.020231606439,0.17573228478,0.19364775717,18.438304901,240.07176208,94.591926575,107.49029541,53.452869415,72.26499939,44.610080718999995,47.541408538999995,38.784511566,37.733802795,31.240736008000002,41.521697998,29.974853516,34.533939362,36.489551544,26.060419083000003,26.485240936,27.01036644,27.504465103,23.339044571,-151.9050293,149.42417908,-2.4244530201,38.434703827,-2.5347008705,23.137483597,-4.9786586761,1.5114934444,-8.9776630402,3.5139667988,-7.936255931900001,3.0928993225,-2.2756743431,5.1020450592,-0.27010330558,-2.3791234493,-2.2742516994,0.77047741413,-0.6630662083600001,-4.2054109573,-144.8266449,152.98925781,-3.0673334599,38.478767395,-3.1602284908,23.568807602,-4.8707375526,2.0483253002,-9.6098651886,3.3634278774,-8.0269994736,2.8553187847,-1.6405448913999998,5.086315155,-0.35767960548,-2.0000989437,-2.2599716187,0.6152120828600001,-0.78219407797,-4.2750568389999986,-507.98767089999996,-6.2172489379e-15,-80.650009155,-39.329849243000005,-54.768630981,-27.59737587,-51.422195435,-48.264698028999995,-50.318141937,-40.765640259,-45.116104126,-32.464916229,-44.880512238,-27.588294983,-31.476902008000003,-33.116085051999995,-32.707401276,-26.57129097,-24.56586647,-30.376220703,-1.4386487007,-0.6620516181,0.18532040715,-0.090334743261,0.12776455283,-0.096656151116,0.07172797620299999,-0.1773622334,0.32216280699,-0.021352835,0.069885380566,0.15607427060999998,-0.45396640897,-0.029076568782,0.1375105381,-0.18354915082000006,0.010559556074000002,0.018323322758,0.10364803672,0.088167473674,65.136322021,37.409744263,26.743843079,21.057500839,16.673023224,14.026800155999998,12.15629673,13.019487381,10.919182777,9.9875516891,9.5041332245,9.2474317551,8.7343664169,8.171647071799999,7.3449864388,7.5362811089,7.2313303947,6.6466560364,6.5910205841,7.0124468803
131536,3.1186115742,6.1456780434,4.8399367332,1.4122433662,0.23109357059,2.1719274521000003,1.4733854532,0.27445188165,-0.31625699996999995,1.4354846478,0.38731631637,1.6055775881,-0.23512399197,-0.06664365530000001,-0.06008958444,-0.026249079034,0.17741599679,-0.22905834019,2.35160923,2.9474139214,42.917221069,218.37767029,35.11920929,107.31812286,56.097961426000005,62.09129715,34.001670837,47.299167633,23.915430069,32.350753784,35.479892731,31.553281784,24.84132576,24.386480330999998,24.625585556,17.833122253,19.147821426,15.144164085,43.503395081,48.503753662,-74.718315125,133.48738098,-55.193618773999994,56.971092223999996,-5.5358705521000005,20.042648315,-19.713182449,14.343870163,-6.4454197884000015,9.067322731,-3.1841380596,1.7618603706,2.4739768505,0.84078764915,2.0198075771,-3.6835477352,-1.8567094803,-6.2869882584,6.273505210900002,-1.3822398186000002,-22.142351151,134.88977051,-59.395938873,61.209423065,-11.237074852000001,26.550729752,-21.38114357,17.140136719,-5.807058334400001,10.828351021,-2.3928916454,3.984685421,2.7639758587,1.0280364752,2.5403490067,-3.7712655067,-1.2962044477,-6.8777761459,3.8339135647,-4.9851255417,-503.49447632,-2.4868995752e-14,-97.848976135,-8.1109981537,-46.769824981999996,-46.684337616,-55.036525726,-24.785327911,-38.259143829,-33.294883728,-42.16569519,-42.150039673,-18.136581421,-16.647672653,-20.700870514000002,-24.362522125,-27.405765533,-27.609222411999998,-14.163746834000001,-24.191781998000003,-2.0023634434,-1.5967270136000002,2.0233917236,-1.2337477206999998,1.0185176134,-1.6257921457,1.0084358454,-0.86690723896,-0.24377265573000004,-1.1201248169,-0.45044323802,-1.3054629564,-0.08829340338700001,0.09781486541000001,-0.21760775149,0.0418423675,-0.38106042147,0.2638528049,1.6033053398,1.8393865824,124.40133667,30.942895889000006,21.112926483,18.631866455,19.802698135,20.903673172,12.730434418,13.308629036,10.529726982,10.09642601,9.9626102448,11.150184630999998,6.216754913300001,5.6008028984000005,6.3119602203,5.6532697678,6.1204743385,6.687725544,9.8603963852,13.372532845
131552,7.937315464,0.6892050504699999,0.073583558202,0.9478687048,-0.087810598314,1.4198918343,1.2082878351000002,0.66201126575,0.26732215285,3.4001564980000003,0.21771460772,-0.31192234159000004,-0.556455791,-0.19946272671,-0.25588127971,0.032142128794999995,0.8633468151100001,1.0983763933,-0.0029639368877,0.082233227789,-10.852324485999999,195.85931396,50.13572692899999,84.942932129,49.772697449,56.67780304,34.020687103,45.476085663,25.086437225,33.49930954,21.947755814,33.604709625,21.704885483,27.538158417,17.943635941,22.616750717,21.639757155999998,15.050667763,19.645740509,17.271770477,-85.505241394,115.40979767,-33.086769104,49.15814209,-4.4471497536,27.869789124,-4.5655732155,20.097877502,-7.3519825935,7.9226078987,-9.1496362686,7.0459976196000005,-9.113703727699999,2.9126935005,-6.531191349,-2.7370407581,-4.0659165382,-6.4160938263,-4.3638114929,-5.8442583084000015,-69.46284484899999,113.54315948,-34.580669403,50.299308777,-6.5232071877,29.021858215,-5.684525012999999,20.293024063,-7.3454961776999985,9.254333496100001,-9.0907316208,7.105898380299998,-9.6266813278,3.1950342655,-7.1053709984000015,-2.7081873417,-3.8870017529,-6.0204935074,-4.2521195412,-6.069604396799999,-492.35848999,-2.3092638912e-14,-87.700737,-42.400032043,-52.225521088,-9.9119691849,-33.430698395,-18.067338943,-35.261287689,-40.904174805,-38.811687469,-22.968149185,-37.373001099,-25.380512238,-30.607261658000002,-26.15999794,-36.202075958,-37.987312317,-23.268606186,-25.486869812,-2.7447304726,0.45630404353,0.45865613222,-0.59407830238,0.52483469248,-0.91407001019,0.82501590252,-0.31172892450999995,-0.014518260024,-1.4485265017,0.05282915011,-0.045056540519,0.084347620606,-0.19309775531,0.24728150666,0.013187003322,-0.3486302793,-0.5940760970100001,0.005791491363199999,0.21700552106,60.53629303,22.704879760999997,21.578226089,14.420558929,16.352817535,9.2309303284,9.8756885529,7.611351966900001,7.067271709400001,10.721076965,8.0534601212,8.2626504898,8.9780540466,7.5747742652999985,7.3630952835,6.6248044968,6.5003299713,6.8357701302,5.9683966637,5.7339010239
131553,4.8899965286,1.0920772552,-0.33654230833000004,1.6991122961000005,-0.12911500037,0.24303282797,0.32846516371,0.84454065561,0.46270948648,0.061534706503,0.32753524184,-0.12411241978,0.071277789772,-0.062821537256,0.06847923249,0.31757077575,0.070523165166,-0.031243385747,0.30345478654,0.048253692687,0.47255581617,175.01722717,72.52154541,142.13395691,71.16189575199999,77.636413574,39.477043152,54.819988251000005,20.749126434,42.587116241,27.373216629,45.56729888899999,28.736665726,32.073246002,15.619550705,37.290473938000005,26.160848618000003,27.219011307,18.68608284,21.630090714,-101.72549438,92.21547699,-28.772853851,53.533813476999995,11.123745918,41.369117736999996,0.21283571422000006,24.711154938000004,-8.3411521912,10.874800682,-7.237254619600001,18.662195206,-4.1044597626,5.4873347282000005,-11.974749565,1.6615353823,-0.83056592941,-4.3233242035,-6.2505736351,-3.1928145885,-89.616485596,92.22903442399999,-30.429141998000002,52.590175628999994,9.9974651337,42.787963866999995,-0.23559331894,25.698984146,-8.419470787,10.943724632,-7.7427053452,19.105997086,-5.0950174332,5.447490692100001,-12.68992424,1.568588376,-0.98300141096,-4.4302153587,-6.3895697594000005,-3.0339274406,-498.82537842,-27.548160553000002,-106.00436401,-9.370923996,-43.966407776000004,-12.408689499000001,-34.871269226,-24.156549454,-41.120735168,-23.090763092,-34.863872528,-8.6699028015,-29.617891311999998,-24.523458481,-34.977020264000004,-26.053239822,-23.974349976,-29.845668793,-24.995283126999997,-27.689107895,-1.7815237045,-0.36544078588,0.34211254119999995,0.22020886838000006,0.35213917494,-0.48173087835,0.34283980727,-0.6382326483699999,0.027006644756,-0.079496704042,0.40144515038,-0.21112386882,0.48655855656,0.004957347177,0.39275321364,0.19837090373,0.12288150936,0.060852747411,0.23169189692,-0.16290868819,60.586818695,25.020698547,27.78030014,16.667161942,17.167224884,11.270381927,9.5742082596,9.5066242218,7.3589296341,8.339982986499999,8.2025260925,7.8761720657,8.2778968811,7.5014824867,7.432747364,8.1730642319,6.1751918793,6.2587747574,5.3713040352,5.977214813200001
131554,29.647068024,1.8758357763,3.4008641243,3.4589955807,0.8094224929800001,1.8239243031,1.1322337389,1.4194223881,0.098983280361,0.15630929172,-0.012276490219,0.51584088802,-0.07813357561800001,-0.15699957310999998,-0.070272579789,-0.32198169827,0.083578206599,-0.026761008427,0.034640621394,0.17400315404,16.621307373,209.75924683,50.539802551,98.85499572799999,74.492912292,67.288734436,29.911670685,60.527240753,41.446746826,35.070480347,23.840238571,32.657821655,19.693588257000002,23.2156353,26.978603363,17.145839691,24.940763474,23.535734177,18.136098862,21.292369843,-65.783309937,128.02204895,-49.64517974899999,56.787666321,1.0392554998,37.807445526,-14.962234497,20.904258728,4.645485878,7.1768422127,-6.9359736443,4.4637117386,-6.5844607353,-2.827278614,1.190392375,-7.7296795845,1.4182527065,-0.31437727809,-1.7071003913999998,-8.7996120453,-57.944084167,129.4705658,-50.294490814,58.389656067,0.30460005999,38.57421875,-15.595186234000002,21.454624176,4.4029841423,7.222065925599999,-7.2856888771,4.7427558899,-6.7530441284,-3.2229776382,1.7112981081,-7.7959237099,1.365755558,-0.36756575108,-1.6788344383000002,-9.1602535248,-505.29815674,7.9936057773e-15,-115.99916840000002,-23.678691864,-41.213161469,-15.485619545,-43.81387710600001,-30.451341629,-23.09223938,-32.779495239,-30.238817215,-30.172199249000002,-30.48592186,-27.482477188,-27.336584091,-34.232631683,-22.85858345,-24.254827499,-21.445924759,-32.001472473,-4.3392348289,-0.5019305348399999,0.6672382354699999,-1.2432487011,0.41920790076,-0.8718928098700001,0.52100872993,-0.5030033588399999,0.19915136695,-0.049985099584,0.22484923899,-0.24118494987,0.094809427857,0.22856660187,-0.25291693211,0.01800884679,0.017712656409,0.023595348001,0.0097668040544,0.30311268568000005,47.33860397300001,22.093255996999996,15.990449905,13.576390265999999,14.064448357,10.040869713,8.840025901799999,10.066287994,7.8564448357,7.939936161,7.6937298775,7.1283640862,6.761206626900001,8.0053806305,8.0143280029,7.677631378200001,6.1976718903,6.1810822487,5.4258294106,6.409413814500001
131656,14.158813477,0.5295748114600001,-0.74383801222,0.22038944066,-0.18800988793,1.6047041416,-0.005710311699699999,1.2279525995,-0.065425008535,0.5602325201,-0.005897545255699999,0.06040364876400001,0.29098415375,0.21516686678,0.44249364734,-0.009655284695299998,0.069812357426,0.072563424706,-0.023806102574,0.040114611387,47.047122955,210.25268555,42.780414581,95.12831115700001,46.221244811999995,63.925121307,29.24555397,53.04523468,20.100347519,35.735355377,30.889896393,32.800796509,29.957853316999998,34.970161438000005,23.385187149,24.605581284,21.231176376,23.163499832,22.185337067,20.613864899,-71.953071594,125.60651398,-42.255905151,39.963569641,-8.5590629578,18.711389542,-5.1259593964,16.69833374,-4.8578133583,2.0197701454,1.9847637415,4.7595281601,-1.3551734686,2.7947528362000003,-0.86459690332,-1.2209621668,-3.690018177,1.5971153975,-3.7173540592,-5.1710615158,-65.66354370100001,126.88545990000001,-43.217868805,42.862541199,-8.5535812378,19.484441757,-5.1131954193,17.273714066,-4.724614143399999,1.9105639458,2.0423760414,4.8147792816,-1.4129338263999998,2.5641739368,-0.51078766584,-1.4559595585,-3.637742281,1.6152552366,-3.6155071259,-5.1741504669,-509.98339844,-2.3092638912e-14,-118.49189758,-46.641956328999996,-62.245304108,-37.915874480999996,-39.488540649,-41.862892151,-38.481864929000004,-40.585227966,-34.261753082,-25.341739655,-29.539573669,-25.389230728,-34.21598053,-24.294288635,-26.438440323000002,-28.657405853,-28.447942734,-29.681373596,-3.0242040157,-0.15480048954000006,0.11562445015,-0.59936767817,0.0367458947,-0.72082662582,0.0021048285998,-0.5535709261899999,-0.10803063959,0.030835973099,-0.096441492438,-0.0017461349489,0.10514179617,0.19411611557,-0.32697093487,0.15457120538,-0.068909846246,-0.06845226883899999,-0.052104912698,0.030072066933,60.150985718,25.132408142,26.520839691,20.624881744,13.209075927999999,11.880667685999999,8.566937446599999,10.23144722,7.762135505700001,8.1403131485,7.9487252235,7.2947950363,7.0960216522,6.7392482758000005,6.417277812999999,6.5281634331,5.8411726952,6.2968091965,6.2808356285,6.0765552521
131657,13.350130081,1.6311401128999998,0.061878163368,1.8512470722,0.16652317345,3.5927608013,0.20491181314,0.76249825954,0.19131664932,0.37990319729,0.14466039836,0.16495978832,0.51340645552,0.10621239245,0.57750999928,0.19948191941,0.19155687094,0.10077773035,0.2057428211,0.71563792229,41.662502289,223.68069458,47.19589233399999,100.92472839,38.128875732,56.98184585600001,37.702625275,53.923542023,28.968236923000003,35.16727829,34.118286133000005,34.429790497,40.90007782,30.256019591999998,22.813650131,20.836696625,20.436153412,25.661436080999998,24.519189835,19.887691498,-87.37830352799999,142.0834198,-48.348522186000004,47.827404021999996,-11.349229813,16.028360367,-4.2093648911,12.626979828,-4.541115284,-1.2563089131999998,3.7226188183,1.6133131981,-0.4680508077100001,-0.083776302636,-0.90906304121,-3.6762568951,-4.402031898500001,-1.1061451435,-2.6816363335,-6.7773432732000005,-80.398971558,147.16764832,-52.933166504,51.931991577,-11.51139164,16.914003372,-4.2065610886,12.866781235,-4.4547753334,-1.5094212294,4.102159977,1.1850787401,-0.51241052151,-0.48359516263,-0.72540652752,-3.824681282,-4.3682880402,-1.1435526609,-2.6338479519,-6.6350302696000005,-503.10528564,-5.0626169922999997e-14,-105.02355957,-36.61315918,-53.868934631,-49.464256287,-46.224193573,-39.492092133,-41.640403748000004,-50.728160858,-31.43639183,-42.034915924,-28.086990355999998,-26.598073959,-34.829780579,-35.190769196,-26.032503128000002,-27.223045349,-27.064188004000002,-36.20349884,-2.830344677,-0.90784567595,0.72193640471,-1.1381759644,0.21435298026,-1.144280076,0.04476609081,-0.21768128872,-0.1020033583,0.16577009857,-0.17412617803,0.18832442164,0.1115104109,0.26915079355,-0.2722838819,0.11102083325,-0.058867622167,0.037890207022,0.0092600993812,-0.22154803574,53.085319518999995,25.335113525,23.507980346999997,19.210016251,11.691469193,11.568725586,8.685095787,9.646932601900001,8.0751171112,8.3513231277,8.2200260162,7.918970108,6.8510560989,6.7293186188,6.1127495766,6.1031184196,5.8858571053,6.000688076,6.1960616112,6.5215902328
131658,9.9103021622,1.1202367544,-0.32593539356999995,3.193990469,0.15148210526,1.7325181961000002,0.10771521926,0.99034929276,-0.11086919904,0.5213549733199999,-0.16851776838,0.30787783860999995,0.30040234327,0.24659880996,0.094184316695,-0.049083031714,0.10347894579,0.27433159947,0.2436004132,0.13577321172,34.44443512,236.21653748,42.402816772,100.71892548,42.569412231,61.053085327,33.702217102,52.355377196999996,22.831754684,38.419029236,31.397193909000002,32.53150177,28.260061264,30.907260895,21.870044708,21.284294128,19.346223831,22.804340363,26.700737,20.104366302,-89.30242157,139.73960876,-49.06370544399999,45.928390503,-11.015262604,13.973371506,-7.9796352386,13.050962448,-5.1713528633,-0.29537239671,1.7379108666999998,1.5483977795,-3.1461229324,-0.11411447822999997,-1.3563615084,-3.0726020336,-4.7425851822,-0.96240586042,-3.336605072,-7.3771052361,-76.900291443,143.58351135,-53.012767792,50.264900208,-11.622098923,15.212913513,-8.122187614400001,13.878657340999998,-5.1909985542,-0.10954826325,1.7578617334,1.4532549381,-3.2963824272,-0.31977277994000003,-1.1360628605,-3.2456738949,-4.6973686218,-0.8351556062700001,-3.3423490524,-7.3699140549,-517.76647949,-1.0658141036000001e-14,-111.92714691,-55.987380981,-55.257823943999995,-41.555519104,-43.86064910899999,-37.582149506,-35.497936249,-38.204204559000004,-28.563924789,-30.095746994000002,-31.545181274,-24.7486763,-26.294628143,-33.919868469,-29.51751709,-27.08836174,-25.500322341999997,-34.893043518,-2.6589376926,-0.27863442898,0.49800631404,-1.5133839846,0.24739712477,-0.8814156055500001,0.16353364289,-0.59650450945,0.0017146744067,-0.10397773236,-0.027401994914000003,-0.016026616096,0.20279882848,0.1793525368,-0.19085657597,0.10197717696,-0.060900837183,-0.14728765189999998,0.014436986297,-0.049727838486,65.391586304,29.285440445,26.334793090999998,19.887529373,13.42886734,12.451550484,9.028548240700001,10.633517265,8.0342645645,8.0815248489,7.9890751839,7.2714834213,7.166279792799998,6.5974149704,5.9350814819,6.2243490219,5.5945653915,6.149639129600001,6.138996124299999,6.132850647000001
131978,32.450263977,6.36779356,0.88920903206,1.8344447613,2.0025875568,5.1085104942,0.28930541873000004,0.1767718643,0.038264207542,-0.11531493813,-0.11840027571,1.740503788,-0.17573828995000002,0.4753498137,0.38215139508,0.7248259782800001,-0.09945872426,0.23015628755,0.046134408563,0.14979998767,36.452167511,233.81517029,2.4681742191,120.21662903,79.277656555,70.746658325,36.512836456,52.944843292,35.725574493,36.413906096999995,29.219903946,28.230173111,24.493406296,36.615528106999996,19.597719193,24.198509215999998,15.650995255,20.432781219000002,22.288032532,18.715080261,-59.506282806,147.10066223,-65.68159484899999,49.38879776,11.892263412,33.033432006999995,-2.3532514572,8.7552700043,7.5110092163,9.553935051,-2.3840715885,2.2738502026,-2.854278326,11.471811295,-3.3577327728,-2.9696059227,-4.7653164864,-1.5291310549,0.64732015133,0.17914392054,-51.298305511,150.39797974,-67.738380432,49.315105438,12.369556427000001,33.985244750999996,-2.7815630436000003,8.645108223,7.3039727211,10.208461761,-2.3179593086000003,2.7038168907,-2.4919919968,11.711397171,-3.1554546356,-2.9364752769,-4.7142190933,-1.5173742771,0.6133389472999999,0.28023913503000003,-512.29296875,-11.436146736,-128.28610229,-45.918014526,-32.334102631,-24.638708115,-44.812393188,-21.498491286999997,-31.859117508,-29.784093857,-32.982723236,-43.533683777,-35.496974945,-31.478490829000002,-43.88237381,-37.594944,-30.435348510999997,-26.588871001999998,-22.332557678,-25.649038315,-5.0124177933,-1.6427955627000002,0.43434888124,-0.6114698052399999,0.453040272,-1.5001331568,0.10891024768,0.19734193385,-0.13102588058,-0.31747713685,-0.11816263199,-0.7305634021799999,-0.18648710847,-0.30887106061,-0.26042485237,-0.13107845187,-0.054744634777,-0.036955844611,-0.02712145634,-0.098974078894,58.530506134,30.469577789000002,17.349374771,17.114109039000002,12.88146019,10.744569777999999,9.408782005299999,8.5785036087,9.2204999924,8.7074871063,7.6540913582,8.060489654500001,7.5493936539,7.0548701286,6.923521041900001,6.4331407547,5.7936549187,5.3550415039,5.2816357613,5.212415218399999
131979,9.2889242172,1.6356825829,1.2964286804,5.5706090927,3.4555184841,0.094948269427,-0.022968733683,0.46318599582,-0.23228038847,0.16384039819,0.23244565725,0.15542352199999998,0.21093450487,0.00044061141671,0.12323903292000002,0.085546672344,0.20691362023,2.0405619144,4.2195286751,1.0431176424,18.545871735,228.80900574,45.729343414,120.51760864,78.92100524899999,65.553268433,40.930095673000004,46.628929138000004,28.542758942,32.299682616999995,18.995103836,26.565336227,20.413080215,26.673206329,24.109811783,19.292497635,20.811100006,30.671579361,45.52482605,33.756156921,-81.56076049800001,132.13990784,-62.300434113,71.801742554,-1.6245825291,32.256469726999995,-0.5372882485399999,13.413356781,-1.0529290438,1.3146109581,-5.3859162331,-0.8988722562799999,-7.486756801599999,-0.087676092982,-4.3561339378,-3.4526937008,-4.2101764679,-5.713018894199999,0.7314546108200001,-2.4026985168,-70.03477478,133.34088135,-62.878349304,74.084220886,-3.7058269978,32.414810181,-0.7233486771600001,13.374111176,-1.3504850863999998,1.4525725842,-5.344731330899999,-0.5633646249800001,-7.4996509552,-0.11284717917000002,-4.4214801788,-3.5195260048000003,-4.1456274986000015,-5.8729343414,0.43759560585,-2.5641624928,-529.30554199,-2.6645352591e-14,-120.62064362,-34.645252228000004,-47.734394073000004,-3.6998393536,-33.588245392,-26.933069229,-28.764762878000003,-33.676082611,-35.451324463,-34.122955321999996,-32.446334839,-23.664495468000002,-27.063474655,-26.835910796999997,-25.093294144,-26.837808609,-18.551395416,-24.78103447,-2.6088516712,-0.19413007796,0.35002300143,-1.9656820297,1.4894858599,-0.16613401473,0.17505948246,-0.049096252769,0.11879047006,-0.1756734699,-0.096967622638,-0.20148207247,0.11635052413,0.027560865507,0.05669442191700001,0.0067121908069,-0.014769068919,0.5446240901899999,0.96840572357,0.3863992393,60.167957306000005,23.020452499,14.473400115999999,20.809720993,18.925909042,9.511803627,8.816636085499999,8.326363563500001,8.2889566422,8.1613616943,6.7067747116,8.049617767300001,6.853192329400001,6.7434434891,5.944940567000001,5.774035930599999,5.3205008507,5.5237808228,5.6403594017,6.1775870323
132117,0.38766339421,-0.18214072287,0.71532428265,0.63838493824,0.23849253356,0.92907559872,0.27799209952,0.35284659266,0.14976559579,0.24815928936,0.41196382046,0.65775054693,0.40986084938,0.43589654565,0.65314698219,0.5929189324399999,0.4495087862,0.46415656805,0.22820736468,0.48993483186,65.437698364,223.23849487,87.767280579,136.57730103,74.837562561,98.31099700899999,45.034221648999996,60.685844421000006,76.103599548,40.644462585,40.642845154,50.861911774,41.943744659000004,42.826915741,42.307132721,48.145313263,34.918186188,38.623729706,33.368942261,29.329990387,-161.92453003,123.11180115,-6.309422493,41.916824341,-2.2172071934,26.690511703000002,-4.6267151833,7.8797402382,7.4532294273,2.1165132523,-2.0182051659,6.2592563629,1.5096658468000002,2.0951397419,-0.9712032675700002,4.2825717926,-2.0247249603,2.8383851051,-1.020427227,-0.98173123598,-160.26132202,128.81770325,-6.698964595800001,43.163887024,-1.7647762299,29.236036301,-4.2818145751999985,9.148599624600001,7.3707413673,4.0613398552,-1.6264851093,6.9807648659,1.5730042458000002,3.2314598560000003,-0.81262081861,4.468697547900001,-2.1622443199,2.882745266,-1.0223664045,-0.78769552708,-479.30877686,-55.842590332,-144.12800598,-75.398704529,-95.153335571,-61.051292419,-91.7134552,-68.009963989,-50.560207367,-57.60067367600001,-61.271602631,-51.67883300800001,-40.988868713,-48.92181778,-39.649051666,-34.133998870999996,-37.161556244,-35.380371094000004,-31.228441238000002,-35.721569061,-0.23136664927,-0.55615437031,-0.015720438211999997,-0.33859565854,-0.22046364844,-0.61839962006,-0.26343995333000003,-0.47029986978,0.13661433756,-0.64346385002,-0.30758619308,-0.39429870248,-0.016693482175,-0.50943934917,0.029586041346,-0.20794154704,0.13628746569,-0.051857795566,-0.022180138156,-0.17570897937,86.155006409,42.314319611,27.518318175999998,27.254945755,22.32365799,20.507211685,15.618033409,15.672528267,15.573112488,13.757634162999999,12.151302337999999,11.266216278,10.095450401,10.276778221,9.1356925964,9.2340764999,8.0815496445,7.537420272799999,7.2375078201,6.8069458008
